Permeability,Porosity,Facies
303.58,12.3161,2
324.324,11.3665,2
340.236,12.7242,2
352.391,12.4746,2
355.987,12.8914,2
358.803,13.4276,2
361.121,14.4898,2
363.261,15.0053,2
357.491,15.6903,2
353.621,17.0076,2
352.971,16.6265,2
545.546,13.0607,4
567.096,12.6321,4
580.673,12.0861,4
586.223,12.8617,4
462.589,14.2377,2
469.473,14.0601,2
477.144,14.7354,2
486.188,14.5797,2
494.891,14.5934,2
468.937,16.1841,4
467.232,16.0735,4
481.464,16.3706,4
501.139,16.2178,4
518.086,14.7395,4
528.466,14.4592,4
531.625,15.249,4
531.496,16.4913,4
397.437,15.6216,2
382.413,15.4974,2
376.208,14.5827,2
385.538,15.2058,2
552.575,14.2764,4
548.162,13.6956,4
548.718,14.6398,4
561.89,14.3538,4
583.78,15.286,4
609.094,15.3316,4
448.146,20.3474,1
449.115,20.4258,1
454.486,20.91,1
620.604,26.6501,0
472.992,21.8417,1
189.853,13.4422,2
215.677,15.174,2
246.753,14.397,2
490.795,13.1627,4
546.715,18.2056,1
634.077,24.0321,0
622.925,23.2595,0
611.117,23.5373,0
601.672,23.4867,0
600.147,22.9238,0
603.716,23.8673,0
611.734,24.0129,0
619.193,24.6969,0
369.776,13.6584,4
334.805,13.955,2
461.091,23.2202,3
340.728,14.5228,2
343.941,13.8037,2
355.1,13.9784,2
374.472,13.2514,2
447.996,20.2744,3
449.511,18.7956,3
444.618,20.3377,3
434.336,20.5979,3
420.288,20.7324,3
400.949,22.0423,3
384.036,21.9719,3
372.166,21.2689,3
369.741,22.0334,3
374.373,22.2503,3
351.402,13.1631,2
366.524,14.1509,2
417.715,20.808,3
427.495,20.4583,3
425.051,20.6091,3
407.46,20.2274,3
375.832,15.1838,2
366.44,15.218,2
363.635,14.9939,2
338.971,20.141,3
345.076,20.8884,3
364.792,20.5288,3
395.596,21.1995,3
328.503,15.3096,2
329.999,15.234,2
328.394,14.4891,2
322.393,14.3608,2
315.063,14.1843,2
308.89,15.0523,2
399.276,18.5018,3
405.049,17.9947,3
407.637,18.2412,3
402.939,16.9536,3
393.29,18.8422,3
382.893,13.5025,2
367.64,20.0629,3
375.618,15.4823,2
384.371,15.6425,2
407.245,14.8428,2
430.824,15.3929,2
454.649,14.7457,2
382.587,20.9712,3
389.508,20.6439,3
392.391,19.6369,3
392.902,19.2619,3
452.547,17.9343,2
458.014,16.7793,2
458.996,16.7863,2
476.927,14.0692,4
479.869,14.6956,4
471.576,14.7073,4
457.382,15.2219,4
481.608,20.4892,1
555.011,22.8306,0
549.899,22.7461,0
550.389,24.1385,0
555.78,24.98,0
563.557,26.0767,0
570.442,26.5807,0
574.137,25.7708,0
576.694,25.7554,0
578.098,24.5097,0
430.59,14.0821,2
404.912,14.982,2
380.55,15.3945,2
355.911,16.3887,2
463.426,13.3265,4
417.768,14.0137,4
381.059,14.4223,4
360.155,14.6945,4
359.433,15.3911,4
380.336,15.0548,4
324.84,11.7711,2
290.688,11.8023,2
265.284,11.4068,2
257.456,12.0814,2
276.238,11.5662,2
298.295,11.6963,2
313.745,12.7151,2
329.98,12.1926,2
341.688,12.9879,2
346.962,14.1296,2
350.157,14.1709,2
350.193,15.6438,2
344.193,16.3348,2
337.325,16.5909,2
335.348,15.7669,2
343.623,15.4509,2
541.141,11.6875,4
550.632,11.8572,4
551.866,12.6033,4
454.531,14.0427,2
463.318,14.8575,2
472.207,14.8837,2
482.785,15.0599,2
488.399,15.2341,2
491.015,15.1287,2
443.239,15.4974,4
462.317,15.7311,4
482.626,15.1422,4
501.848,15.8466,4
510.537,19.0605,1
525.027,18.3481,1
523.23,15.3912,4
527.928,16.3885,4
395.691,14.8459,2
393.154,14.0478,2
403.073,14.9314,2
552.403,14.1884,4
545.33,14.0267,4
545.417,14.4023,4
553.434,14.6039,4
571.6,14.6909,4
594.181,16.1027,4
419.656,21.622,1
419.256,22.7784,1
427.116,21.8217,1
603.256,24.7141,0
449.918,21.8869,1
192.98,13.2025,2
224.452,13.4523,2
257.665,13.6367,2
494.522,13.0041,4
539.305,17.3805,1
625.467,23.9168,0
612.095,23.8361,0
598.28,24.0316,0
588.392,21.7336,0
587.455,23.8084,0
594.603,23.9277,0
608.463,23.6167,0
619.722,23.6802,0
637.151,25.3391,0
338.309,14.48,2
340.653,13.8571,2
432.761,22.4926,3
341.418,12.7317,2
348.858,12.6484,2
363.532,12.1611,2
381.656,14.0566,2
405.285,13.513,2
453.246,20.768,3
442.322,21.8105,3
426.13,21.1838,3
407.136,22.1775,3
388.754,21.1654,3
375.599,21.831,3
368.898,21.4243,3
372.634,22.6002,3
346.837,13.1258,2
403.07,20.7604,3
421.668,20.1791,3
435.322,20.6326,3
434.532,20.7208,3
416.277,20.4084,3
389.51,19.4718,3
340.644,15.5269,2
338.638,16.3679,2
328.987,17.3346,2
361.332,20.5073,3
381.629,21.0642,3
412.186,21.6348,3
441.141,22.3176,3
313.375,14.4691,2
303.997,14.5461,2
291.31,14.8792,2
277.794,14.4935,2
266.737,14.7465,2
264.89,14.1305,2
440.716,17.7852,3
440.103,17.9931,3
429.943,17.6728,3
418.33,18.4397,3
403.066,19.4588,3
387.304,19.2314,3
357.338,15.3161,2
374.642,14.9291,2
401.308,15.4408,2
429.163,15.5252,2
457.93,14.8154,2
483.466,13.9082,2
384.97,21.2796,3
389.483,21.0578,3
392.962,19.8534,3
398.355,20.2128,3
469.175,15.2439,2
469.6,15.4162,2
429.686,13.8229,4
435.016,14.0342,4
428.9,14.9914,4
417.227,14.5833,4
495.701,20.1697,1
566.157,23.531,0
567.516,22.9097,0
574.381,24.5848,0
580.938,24.855,0
586.58,24.8445,0
619.067,19.8447,1
593.679,26.7972,0
593.216,25.7705,0
592.015,25.4949,0
445.701,16.8458,2
430.199,15.7681,2
411.273,16.3645,2
389.317,15.189,2
373.26,16.0239,2
409.897,15.037,4
376.38,14.5978,4
360.855,15.0905,4
368.405,15.8869,4
393.93,15.2468,4
343.526,10.8676,2
303.587,11.1687,2
275.135,12.5305,2
262.567,11.45,2
273.382,11.5725,2
293.223,11.3381,2
310.302,12.6767,2
324.636,12.5507,2
335.353,14.0458,2
340.838,13.4475,2
339.792,15.0259,2
335.253,15.8035,2
328.121,15.5531,2
318.488,15.9578,2
314.595,15.8499,2
324.338,15.2485,2
347.785,14.0674,2
508.585,11.1936,4
505.964,11.6673,4
504.732,12.4595,4
448.88,15.1537,2
459.736,15.0943,2
470.052,14.3173,2
476.432,14.7532,2
478.908,14.5795,2
478.542,15.2193,2
452.503,13.9384,4
461.618,18.953,1
483.895,18.8212,1
504.737,18.8197,1
519.751,18.591,1
528.276,15.7887,4
536.529,16.3935,4
546.306,15.8902,4
405.259,15.4754,2
415.438,14.3869,2
550.95,14.4498,4
542.819,13.2807,4
535.91,14.2776,4
540.213,14.1128,4
552.295,14.3718,4
571.304,14.8991,4
595.262,14.9139,4
402.1,21.3649,1
410.382,22.1862,1
579.622,24.9041,0
582.225,25.9876,0
567.875,11.8035,4
246.659,14.4053,2
281.79,13.3367,2
312.558,12.9605,2
528.317,18.0107,1
537.627,19.1915,1
601.843,23.0908,0
585.999,23.5032,0
576.567,23.7376,0
574.31,23.8067,0
583.668,24.9947,0
599.835,25.4409,0
615.773,24.8177,0
633.433,25.9758,0
492.435,21.7599,1
349.131,13.4364,2
342.681,13.7052,2
337.851,12.9153,2
338.18,12.7631,2
346.739,12.6478,2
359.449,12.5106,2
379.398,13.587,2
406.99,13.0717,2
449.553,21.4179,3
435.123,21.897,3
416.021,20.7712,3
399.166,22.0303,3
386.222,21.4377,3
376.845,21.1666,3
376.556,22.2547,3
386.65,21.3469,3
352.872,13.6415,2
361.155,13.8346,2
445.181,19.4259,3
449.873,19.9504,3
432.163,19.991,3
412.076,20.4343,3
318.476,16.1195,2
319.162,15.935,2
316.445,16.4487,2
390.562,21.1167,3
409.688,20.229,3
435.955,20.9647,3
461.658,22.2071,3
478.429,22.4845,3
288.425,16.3338,2
270.52,15.1545,2
252.152,15.674,2
240.895,14.7623,2
240.296,14.1962,2
469.349,17.1589,3
467.993,17.9841,3
458.915,19.4318,3
444.169,19.6647,3
426.884,19.4114,3
334.503,14.4337,2
345.249,14.3185,2
367.795,14.9998,2
395.045,14.8813,2
426.198,15.212,2
451.574,14.7439,2
472.696,15.8426,2
382.234,21.8406,3
387.727,20.4956,3
395.675,21.3019,3
403.585,20.464,3
479.209,15.1419,2
481.811,14.9051,2
477.256,15.6874,2
395.812,14.9163,4
392.904,14.169,4
385.285,13.9696,4
507.205,20.9138,1
574.735,23.8051,0
580.289,23.4775,0
591.153,24.3657,0
598.488,25.7408,0
601.545,24.9344,0
611.032,19.6617,1
621.55,20.8439,1
600.007,26.8647,0
595.972,25.7978,0
466.673,16.7878,2
458.474,16.1018,2
444.286,16.031,2
425.703,15.6541,2
410.194,15.4538,2
407.725,14.827,4
382.709,16.2388,4
372.548,14.1747,4
384.692,14.3362,4
414.862,15.1303,4
366.254,12.3124,2
324.347,11.5061,2
295.502,11.8832,2
283.103,10.7574,2
288.293,11.5763,2
303.294,11.9774,2
319.958,12.0431,2
330.186,12.563,2
335.751,12.7002,2
337.263,13.1899,2
333.323,14.6247,2
324.223,15.5014,2
311.982,15.6845,2
300.247,15.908,2
297.422,15.2039,2
305.442,14.7548,2
326.846,15.8536,2
357.142,15.128,2
388.555,14.6202,2
409.959,15.5925,2
427.263,14.8006,2
444.223,16.192,2
456.621,15.4864,2
464.624,15.483,2
467.955,15.7233,2
465.873,15.9805,2
458.235,16.3886,2
480.919,13.9302,4
480.281,18.5531,1
496.584,18.8932,1
508.413,18.2609,1
513.668,19.1899,1
551.491,14.9855,4
558.177,16.5789,4
560.609,15.7175,4
556.611,15.3505,4
548.726,14.2011,4
535.396,14.6461,4
524.034,12.9815,4
519.126,13.3553,4
527.457,13.2443,4
546.23,14.1938,4
573.366,14.4109,4
395.4,22.7389,1
404.143,23.1093,1
561.273,23.3954,0
563.819,24.3406,0
453.821,21.0034,1
276.736,14.0043,2
311.15,14.0616,2
340.117,13.3847,2
505.324,14.2976,4
515.842,20.1568,1
591.982,25.0426,0
574.681,24.3061,0
565.902,24.1349,0
565.078,25.0313,0
576.293,24.322,0
591.488,25.2748,0
609.032,24.8567,0
626.407,24.0623,0
648.789,25.076,0
428.856,14.0714,4
350.451,14.0982,2
337.647,12.2093,2
331.016,13.8266,2
332.154,12.3415,2
339.416,12.9107,2
459.946,22.9949,1
439.137,21.3171,1
404.65,14.9351,2
440.899,21.4883,3
424.588,21.7791,3
410.229,22.0702,3
398.28,21.2351,3
387.207,21.1526,3
383.695,21.8529,3
395.157,21.3715,3
352.845,13.1674,2
437.511,20.4746,3
452.763,19.2294,3
457.409,19.7531,3
449.508,18.8543,3
313.955,15.7668,2
313.126,15.6231,2
313.783,15.4385,2
313.618,17.1106,2
320.163,16.3581,2
440.762,21.5182,3
461.771,21.8107,3
481.258,23.2759,3
493.626,22.2628,3
284.721,15.7369,2
263.727,16.4374,2
244.707,14.756,2
231.815,14.6201,2
230.829,14.4368,2
484.41,17.545,3
482.09,18.6811,3
474.544,19.7852,3
463.571,20.377,3
321.066,14.4252,2
323.784,13.9317,2
339.162,14.9921,2
362.311,15.2719,2
391.482,14.5518,2
418.777,14.4853,2
440.862,15.3092,2
459.466,14.3091,2
479.422,14.7989,2
391.034,21.344,3
402.895,20.5135,3
414.835,20.7519,3
487.431,16.0166,2
488.921,15.3844,2
484.808,14.9108,2
371.879,13.5925,4
369.23,13.7092,4
366.497,14.2094,4
511.629,20.7348,1
581.667,24.6518,0
591.312,24.5778,0
599.826,24.7756,0
605.408,25.7457,0
606.719,26.4021,0
593.922,20.4003,1
597.113,20.5442,1
595.389,26.7239,0
592.409,26.4272,0
483.08,16.6452,2
481.178,16.3905,2
470.28,15.5905,2
455.13,15.3586,2
444.154,15.7756,2
442.544,16.0391,2
398.676,15.2054,4
394.086,15.0711,4
409.249,14.0812,4
441.864,14.5357,4
387.089,11.6198,2
349.014,12.066,2
318.645,12.2398,2
306.387,11.5424,2
305.946,11.6044,2
315.056,11.9687,2
328.484,10.7988,2
337.913,10.9307,2
341.109,11.8788,2
339.308,12.4272,2
331.719,13.6222,2
319.146,15.0526,2
302.533,15.0293,2
288.746,15.5002,2
281.972,16.0628,2
287.911,15.7815,2
302.989,15.8308,2
429.96,10.3637,4
413.875,11.1575,4
384.177,15.4212,2
406.637,15.2582,2
426.248,16.4122,2
441.467,14.2843,2
450.882,15.2904,2
456.012,14.3612,2
455.387,15.3895,2
449.14,15.891,2
495.201,13.9414,4
474.446,19.2776,1
488.091,18.8226,1
496.286,19.3324,1
498.622,18.7793,1
570.66,14.8889,4
572.226,15.5597,4
570.477,14.6358,4
562.509,14.1288,4
550.296,15.1147,4
529.567,13.5391,4
511.249,13.9454,4
498.99,13.192,4
501.447,14.0667,4
521.703,13.8043,4
550.231,14.3136,4
396.549,23.0698,1
402.815,22.9271,1
416.938,22.5744,1
558.278,23.3228,0
568.272,23.1562,0
466.32,21.2177,1
340.596,14.8493,2
365.458,14.0254,2
379.56,13.4356,2
486.097,20.4154,1
484.822,21.4857,1
566.181,24.5264,0
557.098,24.1803,0
560.136,24.961,0
572.693,23.9336,0
590.666,24.1893,0
605.239,24.7607,0
623.288,25.1369,0
641.56,25.4399,0
465.489,22.8594,1
362.39,12.9001,2
344.335,13.4494,2
330.91,12.1455,2
325.739,12.3823,2
422.89,12.241,4
740.116,26.1978,0
716.144,25.6543,0
409.368,20.3523,1
401.052,15.5007,2
404.878,15.7668,2
416.872,20.9032,3
405.271,22.8781,3
397.61,21.0192,3
397.333,21.078,3
405.981,19.7865,3
362.582,15.0094,2
368.339,14.9885,2
365.574,15.1865,2
463.932,19.8208,3
458.763,18.779,3
331.474,15.0817,2
441.622,19.3336,3
322.898,15.6945,2
321.769,17.056,2
329.143,17.3744,2
464.546,21.7193,3
480.551,21.0357,3
495.639,21.6758,3
504.118,21.6491,3
506.534,20.3412,3
265.229,15.7959,2
249.974,15.0828,2
241.261,13.7632,2
241.507,13.5315,2
487.126,19.0028,3
486.416,19.811,3
483.347,19.877,3
475.753,20.5098,3
310.85,14.2222,2
314.146,15.0296,2
329.454,15.213,2
355.524,15.3253,2
383.785,15.3418,2
408.323,14.0523,2
429.306,14.8785,2
447.614,15.556,2
464.307,14.927,2
474.628,14.4767,2
417.794,21.1613,3
433.353,21.6021,3
450.138,20.9802,3
491.88,15.4208,2
484.155,14.0442,2
473.347,13.4749,2
367.297,14.1879,4
365.468,12.9352,4
509.161,20.766,1
589.17,24.8259,0
600.444,24.661,0
605.169,25.3662,0
606.756,25.2271,0
603.074,26.7851,0
596.023,26.6699,0
567.502,19.4773,1
562.116,20.0091,1
581.865,26.2213,0
489.685,17.035,2
491.189,16.5203,2
486.34,15.9714,2
476.418,15.7498,2
468.84,15.6501,2
467.683,15.7915,2
472.813,16.1964,2
419.953,14.8792,4
435.679,14.5461,4
467.986,13.7091,4
403.593,13.3156,2
368.376,12.5494,2
339.676,12.1222,2
325.264,12.5769,2
324.586,11.0623,2
331.787,11.9248,2
341.429,12.3275,2
348.765,11.5544,2
350.765,11.8273,2
348.656,12.7569,2
340.232,12.9031,2
525.978,12.2749,4
300.252,15.7288,2
284.27,15.3945,2
273.392,15.9455,2
270.874,16.3059,2
282.749,15.6777,2
304.098,15.3857,2
335.345,16.146,2
364.273,16.1564,2
389.038,16.2512,2
408.834,15.6619,2
427.266,15.2911,2
440.469,14.9219,2
447.876,15.8432,2
449.245,15.49,2
444.536,15.6691,2
436.176,15.2957,2
532.696,12.5863,4
482.408,19.1993,1
489.136,19.3879,1
487.418,19.1786,1
486.415,19.4067,1
493.896,19.2395,1
579.914,15.5911,4
568.348,14.3837,4
551.17,14.2797,4
525.449,13.3235,4
500.25,13.7181,4
484.1,12.9633,4
485.175,12.8086,4
500.885,13.3005,4
529.62,14.0258,4
561.457,14.8583,4
406.777,22.9472,1
414.977,22.9721,1
567.708,23.0282,0
573.719,22.6799,0
586.396,24.017,0
497.039,12.5642,4
386.701,14.4469,2
395.626,14.1953,2
523.927,14.8779,4
455.735,20.7305,1
452.728,22.8428,1
553.681,24.9751,0
561.2,26.3512,0
577.765,24.9704,0
595.408,25.6991,0
610.571,24.0884,0
625.14,24.8771,0
641.949,26.175,0
663.423,26.765,0
462.093,23.472,1
357.743,13.38,2
340.906,13.7322,2
331.236,12.6135,2
330.787,12.779,2
747.554,25.8298,0
728.372,26.1129,0
700.56,25.6446,0
411.936,19.7427,1
405.513,17.0917,2
412.326,18.0199,2
407.515,20.8341,3
403.245,22.1322,3
406.362,21.4048,3
416.65,21.551,3
430.427,18.5972,3
390.698,15.3126,2
389.419,16.2335,2
464.899,19.392,3
462.462,17.6732,3
454.672,18.8139,3
343.129,14.722,2
451.676,19.6924,3
332.676,16.0348,2
339.089,16.9732,2
351.47,18.3157,2
483.255,19.2911,3
498.391,22.5249,3
508.386,21.5093,3
514.11,20.5049,3
272.447,16.9335,2
266.013,14.8343,2
267.355,13.4488,2
267.964,13.0736,2
268.534,12.5052,2
483.557,20.0713,3
484.086,19.7716,3
480.77,19.7407,3
297.567,13.4249,2
301.826,15.252,2
321.586,15.2199,2
348.455,14.5414,2
377.6,14.2344,2
403.666,12.8433,2
423.171,15.8648,2
438.439,15.4695,2
450.302,14.2177,2
455.968,15.8942,2
439.09,20.3842,3
453.029,21.2056,3
469.163,20.547,3
487.427,14.9668,2
477.751,14.0867,2
465.057,13.2906,2
384.056,14.0102,4
387.442,13.9702,4
498.952,19.4974,1
594.252,25.3602,0
606.44,25.0673,0
609.732,25.6648,0
605.08,25.7425,0
594.726,26.9999,0
583.273,27.026,0
573.443,26.4226,0
566.354,26.263,0
567.451,26.2614,0
485.811,16.3735,2
491.244,16.3499,2
490.291,15.3614,2
484.299,15.8397,2
481.719,15.2866,2
482.889,15.2209,2
482.741,15.2155,2
485.33,15.5075,2
461.186,13.4335,4
490.717,13.9854,4
415.23,14.2987,2
386.849,13.0015,2
361.758,13.1847,2
347.283,12.9158,2
347.144,12.1906,2
352.696,12.4718,2
359.592,12.297,2
364.437,11.3884,2
367.718,10.8971,2
363.458,11.2797,2
355.106,12.9239,2
518.767,11.9914,4
470.994,11.2996,4
287.907,15.0582,2
270.537,15.0462,2
263.127,15.8032,2
268.716,16.0556,2
286.024,16.8325,2
316.518,16.1736,2
352.626,16.7462,2
376.915,16.6862,2
397.61,16.762,2
418.256,16.3947,2
433.898,16.1559,2
442.784,15.0205,2
446.905,14.6569,2
444.718,14.5305,2
437.967,16.3326,2
426.028,16.5864,2
562.36,12.9482,4
488.262,19.5612,1
484.665,18.0522,1
481.734,18.7065,1
487.192,19.1783,1
498.376,19.0847,1
573.861,14.4871,4
552.149,14.4411,4
526.163,13.8301,4
498.93,13.437,4
480.898,24.24,1
480.573,14.1459,4
490.837,13.1946,4
515.924,14.4801,4
546.256,13.7085,4
409.252,22.6633,1
414.909,21.492,1
585.909,23.4993,0
585.811,23.5354,0
591.27,24.5418,0
596.199,25.3659,0
504.814,13.5291,4
405.749,14.8349,2
400.231,13.3649,2
521.644,15.3877,4
518.523,16.355,4
550.157,26.4626,0
564.058,25.852,0
584.591,25.1101,0
606.627,25.252,0
624.707,24.9411,0
637.174,25.2975,0
652.129,25.0747,0
669.416,26.6723,0
681.297,26.1067,0
373.267,14.0861,2
358.779,13.8802,2
350.909,13.9403,2
344.966,13.8551,2
391.104,22.5239,1
728.512,25.4389,0
706.918,26.0317,0
682.221,24.8131,0
356.78,12.3523,4
422.029,16.6876,2
427.435,15.8333,2
401.174,21.7945,3
407.647,20.8288,3
422.05,20.8784,3
438.212,20.3804,3
419.93,15.6443,2
419.465,15.5438,2
410.303,15.0514,2
458.236,17.775,3
456.657,18.3272,3
452.364,18.4572,3
451.858,20.0315,3
454.875,20.1622,3
347.749,16.5722,2
358.978,17.5975,2
375.288,17.7376,2
487.367,20.6952,3
503.124,20.9285,3
513.537,21.1042,3
513.339,19.7507,3
286.535,14.312,2
297.55,13.903,2
306.435,13.2314,2
309.079,12.6083,2
475.11,19.6338,3
480.23,19.6706,3
480.19,19.1958,3
294.94,14.5056,2
468.215,20.1702,3
462.615,19.5749,3
351.672,14.2769,2
379.327,14.3657,2
405.571,14.5668,2
422.414,15.5443,2
432.668,14.9742,2
437.796,14.9486,2
440.98,15.4897,2
457.882,21.3045,3
471.496,21.1114,3
485.756,21.015,3
472.419,13.9739,2
462.093,13.6189,2
448.659,13.5539,2
436.157,12.9552,2
423.908,15.2282,4
485.291,19.6882,1
598.165,25.4814,0
609.261,25.6905,0
610.777,25.1638,0
601.81,26.1383,0
590.227,24.7685,0
576.098,25.8464,0
562.677,26.7804,0
555.557,26.3274,0
555.92,25.7562,0
476.071,15.3064,2
484.044,15.6632,2
485.375,14.9003,2
481.827,14.654,2
481.172,15.8188,2
480.012,15.2261,2
476.587,14.6207,2
473.081,14.4446,2
460.697,15.7765,2
440.34,15.2317,2
418.466,15.0318,2
399.475,13.9189,2
382.72,13.6642,2
373.801,12.7952,2
372.872,12.238,2
375.946,13.2534,2
382.938,12.4633,2
389.765,11.7888,2
391.537,12.348,2
385.822,12.1065,2
375.809,12.9203,2
508.062,11.4594,4
461.561,11.0955,4
420.238,10.8149,4
276.959,17.1085,2
263.239,17.6268,2
261.929,16.2775,2
277.161,16.6692,2
307.532,16.3329,2
341.018,16.6404,2
371.382,16.6857,2
395.202,17.216,2
414.992,16.1359,2
430.707,15.3216,2
442.275,14.743,2
448.355,14.7338,2
448.456,15.1252,2
444.474,16.1032,2
436.263,17.6427,2
562.956,13.5229,4
497.242,19.9297,1
487.136,19.1113,1
481.24,18.3458,1
483.887,19.662,1
491.156,20.903,1
505.077,19.9789,1
557.047,14.4933,4
531.41,13.7949,4
508.154,13.8237,4
492.772,13.5916,4
486.736,13.6737,4
493.694,13.3267,4
510.498,13.662,4
534.181,13.484,4
554.247,15.6422,4
416.913,20.8125,1
416.201,20.3988,1
602.659,23.7694,0
598.025,24.1707,0
595.39,24.1078,0
427.163,19.6145,1
408.982,16.0285,2
395.313,14.4747,2
378.251,14.1629,2
511.997,15.4419,4
439.065,21.7283,1
561.98,25.6574,0
587.271,25.5205,0
614.746,26.2198,0
636.746,25.334,0
650.259,24.9998,0
663.307,25.043,0
674.468,26.6487,0
678.115,26.366,0
463.732,22.4866,1
385.143,14.9254,2
376.755,14.5395,2
369.466,13.5622,2
385.385,22.8652,1
718.235,25.7988,0
700.844,25.782,0
682.577,25.3909,0
430.343,19.2583,1
434.685,16.5935,2
441.886,18.2444,2
392.904,21.6537,3
404.177,20.759,3
421.495,21.3061,3
441.772,20.0479,3
463.306,19.1303,3
446.552,16.4198,2
438.918,14.8482,2
422.763,15.4453,2
402.518,15.0909,2
451.617,18.4529,3
449.894,18.6763,3
450.484,19.6951,3
353.642,15.3749,2
362.543,14.7028,2
379.04,15.3903,2
468.757,20.9952,3
492.093,20.5335,3
507.931,20.0567,3
513.888,18.9685,3
504.294,18.269,3
324.977,13.0816,2
341.162,13.5045,2
347.309,12.9641,2
341.052,12.2265,2
468.431,20.3145,3
313.46,14.2829,2
307.583,13.9635,2
313.868,13.4977,2
451.249,20.9345,3
442.22,19.7029,3
386.532,14.3132,2
410.472,14.2152,2
423.943,15.037,2
427.294,15.2482,2
427.382,15.433,2
425.001,15.226,2
423.82,15.8239,2
483.432,20.5818,3
494.488,20.8932,3
452.88,14.2409,2
439.222,13.857,2
426.009,13.8757,2
415.254,14.5096,2
466.128,15.4099,4
475.574,19.0568,1
600.035,25.2477,0
609.587,25.278,0
611.445,25.6057,0
602.509,25.3035,0
590.403,26.3357,0
574.987,25.1141,0
560.363,25.66,0
553.624,25.4817,0
552.223,25.2809,0
467.628,14.9857,2
474.659,14.8384,2
474.509,14.7611,2
469.816,15.088,2
465.702,14.7888,2
463.16,15.1091,2
456.544,14.9677,2
447.962,15.0759,2
437.749,14.8269,2
426.164,15.5145,2
415.897,15.0834,2
403.578,15.2415,2
395.652,13.834,2
393.903,14.2354,2
397.457,13.6382,2
